sector,name,phone,phone_type,email,email_verified,email_source,website,address,postcode,city,opening_hours,extracted_at,latitude,longitude
restaurant,La Botiga Griega,+34932187226,fijo,latabernagriega.97@hotmail.com,True,osm,https://www.latabernagriega.com,Carrer del Torrent de l'Olla 123,08012,Barcelona,,2026-06-28,41.4027745,2.1563669
restaurant,Salzburg,+34934448224,fijo,info@salzburgcerveceria.es,False,osm,http://www.salzburgcerveceria.es/,Carrer del Comte d'Urgell 204,08036,Barcelona,Mo-Th 08:00-24:00; Fr 08:00-01:00; Sa 09:00-01:00; Su 12:00-24:00,2026-06-28,41.3884657,2.1505943
restaurant,Yakumanka,+34935661548,fijo,info@yakumanka.com,True,website,https://www.yakumanka.com,Carrer de València 207,08007,Barcelona,"Mo-Sa 13:00-15:00,20:00-23:00; Su 13:00-16:00",2026-06-28,41.3902658,2.15992
restaurant,Restaurant Argentina Vinya Rosa,+34934300003,fijo,reserva@restaurantargentina.es,True,osm,https://www.restaurantargentina.es/,Avinguda de Sarrià 17,08029,Barcelona,"Mo-Fr 12:00-16:00,20:00-24:00; Sa 16:00-20:00",2026-06-28,41.3899015,2.1467719
restaurant,Tijuana,+34934391109,fijo,reserves@cantinatijuana.com,True,osm,https://www.cantinatijuana.com/,Carrer del Comte Borrell 296,08029,Barcelona,"Mo-Su 13:00-16:00, 20:30-2:30",2026-06-28,41.389529,2.1466861
restaurant,Ciudadela,+34933099557,fijo,restaurante@ciudadelaparc.com,True,osm,https://restaurante.ciudadelaparc.com/,Passeig de Pujades 5,08018,Barcelona,"Mo-Su 08:00-12:00,13:00-16:00,19:30-23:00",2026-06-28,41.3894426,2.183741
restaurant,Le Romane,+34937069803,fijo,leromanebarcelona@gmail.com,True,website,https://www.leromane.com/,Carrer de Muntaner 103,08036,Barcelona,Mo-Su 13:00-23:45,2026-06-28,41.3887973,2.1563315
restaurant,Restaurant Cercle d'Amics,+34932378902,fijo,reserves@cercledamics.com,True,osm,https://www.cercledamics.com/,Carrer del Rosselló 209,08008,Barcelona,"Mo-Fr 13:00-16:00,20:30-23:00; Sa 20:30-23:00",2026-06-28,41.3928642,2.1565684
restaurant,El Nou,+34932803339,fijo,elnou109@gmail.com,True,osm,https://www.elnou.es/,Carrer Major de Sarrià 109,08017,Barcelona,"Mo 13:00-15:30; Tu-Fr 13:00-15:30,21:00-23:30; Sa 21:00-23:00",2026-06-28,41.4002233,2.1212816
restaurant,Flamant,+34933231635,fijo,info@flamantrestaurant.com,False,osm,http://www.grupandilana.com/es/restaurantes/flamant,Carrer d'Enric Granados 23,08011,,"Mo,Su 13:00-15:45,20:30-23:00; Tu-Th 13:00-15:45,20:30-23:30; Fr,Sa 13:00-15:45,20:30-24:00",2026-06-28,41.3884571,2.1613414
restaurant,Casa Amalia,+34934589458,fijo,hola@casaamalia.com,True,osm,https://casaamalia.com/,Passatge del Mercat 14,08009,Barcelona,"Mo-Su 13:00-17:30,19:30-24:00",2026-06-28,41.3962525,2.1685646
restaurant,Casa Alfonso,+34933019783,fijo,reservas@casaalfonso.com,True,osm,https://casaalfonso.com/,Carrer de Roger de Llúria 6,,,Mo-Fr 08:00-01:00; Sa 13:00-01:00,2026-06-28,41.3900989,2.1730614
restaurant,Restaurant Hofmann,+34932187165,fijo,restaurante@hofmann-bcn.com,True,osm,https://www.hofmann-bcn.com/,Carrer de la Granada del Penedès 14,08006,Barcelona,"Mo-Fr 13:00-15:30,20:00-21:30",2026-06-28,41.397162,2.1530322
restaurant,Europa Café,+34932153141,fijo,lopd@monchos.com,True,website,https://europacaferestaurant.com/,Avinguda Diagonal 469,,,,2026-06-28,41.393,2.14674
restaurant,Els 'Pollos' de Llull,+34607350289,movil,ramonturro@elspollos.com,True,website,https://www.elspollos.com/,Ramón Turró 13,08005,,Mo-Th 12:00-18:00; We off; Fr-Sa 12:00-23:00; Su 12:00-20:00,2026-06-28,41.3910559,2.1909419
restaurant,Bodega Joan,+34934531050,fijo,info@bodegajoan.com,True,website,https://www.bodegajoan.com/,Carrer del Rosselló 164,08036,Barcelona,"Mo-Fr 00:00-01:00,07:00-24:00; Sa 00:00-03:00,07:00-24:00; Su 00:00-03:00,08:00-24:00",2026-06-28,41.3917146,2.1555005
restaurant,Asador de Lugo,+34934090120,fijo,info@avada-company.com,False,website,http://www.grupoelreloj.com/es/restaurantes/#asador-de-lugo,Carrer dels Comtes de Bell-lloc 63-65,08014,Barcelona,06:00-02:30,2026-06-28,41.3797623,2.1376748
restaurant,Can Majó,+34932215455,fijo,info@canmajo.es,True,website,https://www.canmajo.es/ca/,Carrer d'Emília Llorca Martín 23,,,"Tu-Sa 13:00-15:30, 20:00-23:30; Su 13:00-15:30",2026-06-28,41.3775229,2.190889
restaurant,Sopa,+34933095676,fijo,barcelona@sopa.vg,True,website,https://www.sopa.vg/,Carrer de Roc Boronat 114,08018,Barcelona,"Mo-Fr 08:00-19:00; PH,Sa,Su 10:00-17:00",2026-06-28,41.4023416,2.1952788
restaurant,Dionisos,+34932682472,fijo,info@grupodionisos.es,True,website,https://dionisos.com/restaurantes/dionisos-born/,Avinguda del Marquès de l'Argentera 27,08003,,Mo-Th 11:00-24:00; Fr 11:00-25:00; Sa 10:00-25:00; Su 10:00-24:00,2026-06-28,41.3855314,2.1854577
restaurant,Cera 23,+34934420808,fijo,reservas@cera23.com,True,osm,https://www.cera23.com/,Carrer de la Cera 23,,Barcelona,,2026-06-28,41.3788541,2.1662433
restaurant,Passadís del Pep,+34933101021,fijo,restaurant@passadis.com,True,osm,https://www.passadis.com/,Pla de Palau 2,08003,Barcelona,Mo 20:00-22:30;Tu-Su 13:30-22:30,2026-06-28,41.382955,2.1825442
restaurant,Semproniana,+34934531820,fijo,semproniana@semproniana.net,True,osm,https://www.semproniana.net/,Rosselló 148,08036,Barcelona,"Mo, Su 13:30-16:00; Tu-Sa 13:30-16:00, 20:30-23:30",2026-06-28,41.3910022,2.1545564
restaurant,Santa Burg,+34936763974,fijo,info@santaburg.com,True,osm,https://www.santaburg.com/,Carrer del Vallespir 51,08014,Barcelona,"Mo-Su 13:00-16:00, 20:00-24:00",2026-06-28,41.3797396,2.1367188
restaurant,Pato Pekín,+34932254111,fijo,restaurantepatopekin@gmail.es,False,osm,https://www.patopekin.es/,Carrer de la Marina 16,,,,2026-06-28,41.3877555,2.1978758
restaurant,Lata-Bern@,+34911673922,fijo,restaurantornassol@hotmail.com,True,osm,https://m.restaurantes.com/restaurante-lata-bern,Carrer del Torrent de les Flors 53,,Barcelona,"Mo-Su 13:00-16:00, 21:00-24:00",2026-06-28,41.4060937,2.1602245
restaurant,El Pintor,+34933014065,fijo,restaurantelpintor@gruptravi.com,True,osm,https://gruptravi.com/el-pintor/,Carrer de Sant Honorat 7,08002,Barcelona,,2026-06-28,41.3830033,2.1759851
restaurant,Can Travi Nou,+34934280301,fijo,cantravimou@gruptravi.com,True,osm,https://gruptravi.com/can-travi-nou/,Carrer de Jorge Manrique 6,08035,Barcelona,,2026-06-28,41.4310796,2.1521173
restaurant,MariscCo,+34932922816,fijo,contact@mariscco.com,True,website,https://mariscco.com/,Carrer de Còrsega 272,08008,Barcelona,Mo-Su 13:00-16:30;Tu-Su 20:00-24:30,2026-06-28,41.3942919,2.1567572
restaurant,Can Culleretes,+34933173022,fijo,info@culleretes.com,True,osm,https://www.culleretes.com/,Carrer d'en Quintana 5,08002,Barcelona,"Tu-We,Su 13:00-15:45; Th-Sa13:00-15:45,20:00-22:30; PH Mo 13:00-15:45",2026-06-28,41.381215,2.1744185
restaurant,Arrosseria Xàtiva,+34933226531,fijo,xativacorts@grupxativa.com,True,osm,https://www.grupxativa.com,Carrer de Bordeus 35,08029,Barcelona,Mo-Su 11:30-23:00,2026-06-28,41.389189,2.1403603
restaurant,Torre d'Alta Mar,+34932210007,fijo,reservas@altamarbarcelona.com,True,website,https://www.torredealtamar.com/,Passeig de Joan de Borbó 88,08039,Barcelona,"Su-Mo 19:00-23:30;Tu-Sa 13:00-15:30,19:00-23:30",2026-06-28,41.3731453,2.1879727
restaurant,Bodega la Palma,+34933150656,fijo,bodega@bodegalapalma.com,True,osm,http://www.bodegalapalma.com/,Carrer de la Palma de Sant Just 7,08002,,"12:00-17:00,19:00-24:00",2026-06-28,41.3822938,2.1787603
restaurant,Bar el Lliure,+34932371243,fijo,info@teatrelliure.com,True,website,http://www.teatrelliure.com,Carrer del Montseny 47,,Barcelona,Su-Tu 18:00-24:00; Fr-Sa 18:00-03:00,2026-06-28,41.4027435,2.1560143
restaurant,¡Hola Nepal!,+34934564978,fijo,restaurantholanepa@hotmail.com,True,osm,https://holanepal.es/,Carrer de Lepant 323,08025,Barcelona,"Tu-Su 12:30-16:00, 19:00-23:00",2026-06-28,41.4072141,2.1727777
restaurant,The Dog is Hot,+34931859517,fijo,info@thedogishot.com,True,osm,https://thedogishot.com/,Carrer de Joaquín Costa 47,08001,Barcelona,Mo-Su 13:00-22:00,2026-06-28,41.3828607,2.1653713
restaurant,Fukuoka,+34932851568,fijo,privacy@linktr.ee,True,website,https://linktr.ee/fukuokabcn,Carrer de Milà i Fontanals 60,08012,Barcelona,"Mo-Su 13:00-16:00, 20:00-00:00",2026-06-28,41.4022587,2.1612976
restaurant,Vegetalia,+34933173331,fijo,ricardoinfocurriculum@gmail.com,True,website,https://www.restaurantvegetalia.com/,Carrer dels Escudellers 54,08002,Barcelona,,2026-06-28,41.3803973,2.1776952
restaurant,Kibuka,+34932378994,fijo,rrhh@kibuka.com,True,osm,https://kibuka.com/,carrer de Verdi 64,08012,Barcelona,,2026-06-28,41.4048777,2.1558337
restaurant,Els Mistos,+34934282137,fijo,info@elsmistos.com,True,website,https://elsmistos.com,Carrer de Juan de Mena 1-3,08035,Barcelona,"Tu-Su, 13:00-16:00, 20:00-23:00",2026-06-28,41.4306168,2.1474229
restaurant,El Canalla y El Villano,+34932058806,fijo,reservas@gruposantelmo.com,True,website,http://www.gruposantelmo.com/restaurantes/el-canalla-y-el-villano/,Carrer Major de Sarrià 95,08017,Barcelona,,2026-06-28,41.3995451,2.1217083
restaurant,Casa Leopoldo,+34934416942,fijo,info@bancodeboquerones.com,True,website,https://www.bancodeboquerones.com/restaurante/casa-leopoldo/,Carrer de Sant Rafael 24,08001,Barcelona,"Tu-Fr 13:30-15:30,20:30-23:00; Sa 13:30-16:00,20:30-23:00; Su 13:30-16:00",2026-06-28,41.3792715,2.1695103
restaurant,Santana,+34932803606,fijo,reservas@gruposantelmo.com,True,website,http://www.gruposantelmo.com/restaurantes/santana/,Carrer Major de Sarrià 97,08017,Barcelona,"13:00-16:00,20:30-23:00",2026-06-28,41.3996538,2.1215903
restaurant,Can Meli,+34934080816,fijo,info@mesoncanmeli.com,True,osm,https://mesoncanmeli.com/,Carrer d'Arnau d'Oms 45,08016,Barcelona,,2026-06-28,41.4308445,2.1772055
restaurant,Cantina Machito,+34622275586,movil,laantiguademexico@gmail.com,True,osm,https://www.laantiguademexico.com/cantina-machito,Carrer de Torrijos 50,08012,,,2026-06-28,41.4043226,2.1577383
restaurant,Pepa Tomate,+34932104698,fijo,reservagracia@pepatomategrup.com,True,osm,https://www.pepatomategrup.com/,Plaça de la Revolució de Setembre de 1868 17,,,,2026-06-28,41.4024135,2.1581938
restaurant,Braseria Piras,+34932182605,fijo,enotecapiras@hotmail.com,True,osm,https://www.thefork.es/restaurante/braseria-piras-r3738,Carrer del Montseny 10,08012,Barcelona,,2026-06-28,41.401646,2.1543283
restaurant,Addis Abbeba,+34934094037,fijo,hola@addis-abeba.es,True,website,https://www.addis-abeba.es/,Carrer del Vallespir 44,,,"Mo-Fr 20:00-00:00; Sa-Su 13:30-16:00, 20:00-24:00",2026-06-28,41.379445,2.1372111
restaurant,Caravelle,+34933179892,fijo,info@caravellebcn.com,True,website,https://www.caravellebcn.com,Carrer del Pintor Fortuny 31,08001,Barcelona,Mo-Tu 09:30-17:00; We-Th 09:30-24:00; Fr 09:30-00:30; Sa 10:00-00:30; Su 10:00-17:00,2026-06-28,41.3822872,2.1688475
restaurant,Pez Vela Chiringuito,+34932216317,fijo,reservas.pezvela@grupotragaluz.com,True,osm,https://grupotragaluz.com/restaurante/pez-vela/,Passeig Mare Nostrum 19-21,08039,Barcelona,,2026-06-28,41.3691463,2.1899766
restaurant,Gran Viana,+34933485594,fijo,info@vianabcn.com,True,osm,https://www.vianabcn.com/,Carrer dels Escudellers 24,,,"Mo,We-Fr 18:00-23:30; Sa-Su 13:00-15:30,18:30-23:30",2026-06-28,41.3798549,2.1767194
restaurant,Mezcal Taco Bar,+34934519285,fijo,hola@mezcaltacobar.es,True,website,https://mezcaltacobar.es/,Carrer del Comte Borrell 152,08015,Barcelona,We-Fr 18:30-23:30; Sa 14:00-23:30; Su 14:00-22:30,2026-06-28,41.3830563,2.1554872
restaurant,HOT Frankfurt,+34933195333,fijo,hola@hotfrankfurt.com,True,osm,https://hotfrankfurt.com,Passeig del Born 26,08003,Barcelona,Mo-We 12:00-01:00; Th 12:00-02:00; Fr-Sa 12:00-03:00; Su 12:00-01:00,2026-06-28,41.3847242,2.1829681
restaurant,L'Escamarla,+34932211366,fijo,info@happy.es,True,website,https://happy.es/,Passeig Marítim del Bogatell 40,,,,2026-06-28,41.392498,2.2046843
restaurant,Taller de Tapas,+34933018020,fijo,info@tallerdetapas.com,True,osm,https://tallerdetapas.com,Plaça de Sant Josep Oriol 9,08002,Barcelona,Su-Th 12:00-23:30; Fr-Sa 12:00-00:00,2026-06-28,41.3820558,2.1745986
restaurant,Banna,+34932133044,fijo,casabachsl@gmail.com,True,website,http://bannagracia.es/,Plaça de la Revolució de Setembre de 1868 15,08012,Barcelona,"Mo-Su 13:00-16:00,20:00-24:00; Mo off",2026-06-28,41.4025581,2.15804
restaurant,La Cratera,+34934052491,fijo,lacratera@gmail.com,True,osm,https://lacratera.com,Carrer de Villarroel 249,08036,,13:00-16:00;Th-Sa 20:30-23:30,2026-06-28,41.3916254,2.147994
restaurant,Pikio Taco,+34934573252,fijo,hola@pikiotaco.com,True,website,https://www.pikiotaco.com/,Carrer de Còrsega 376,08037,Barcelona,,2026-06-28,41.3990365,2.1628549
restaurant,TapaTXI Colón,+34933015031,fijo,itapa@gaftrestaurantgroup.com,False,osm,http://gaftrestaurantgroup.com/restaurantes/tapatxi-colon/,La Rambla 98,08002,Barcelona,Su-Th 09:00-01:00; Fr-Sa 09:00-02:00,2026-06-28,41.3783617,2.1754339
restaurant,Oaxaca,+34933190064,fijo,reserves@sagardi.com,True,osm,https://oaxacacuinamexicana.com/,Pla de Palau 19,,,,2026-06-28,41.3821041,2.1838988
restaurant,Robata Sushi & Grill,+34937826000,fijo,blanca@theumaigroup.com,True,website,https://robata.es,Carrer d'Enric Granados 55,08008,Barcelona,Mo-We 13:30-24:00; Th-Su 13:30-01:00; Su 13:00-24:00,2026-06-28,41.3904886,2.1585836
restaurant,Caliu de Gràcia,+34934584431,fijo,caliudegracia218@yahoo.es,True,website,https://www.caliudegracia.es/,Carrer de Bailèn 218,08037,Barcelona,Mo 07:30-17:00; Tu-Fr 07:30-24:00; Sa 09:00-24:00; Su 12:00-17:00,2026-06-28,41.4024412,2.1635243
restaurant,Arcano Restaurant Barcelona,+34932956467,fijo,info@arcanobcn.com,True,website,https://arcanobarcelona.com,Carrer de Mercaders 10,08003,Barcelona,Mo-Su 13:00-17:00 18:30-23:00,2026-06-28,41.3850046,2.1786227
restaurant,El Magraner Boig,+34690262423,movil,contact@elmagranerboig.com,True,osm,https://www.elmagranerboig.com/,Carrer d'en Robador 22,,,Mo-Fr 20:00-01:00; Sa-Su 13:00-02:30,2026-06-28,41.3792938,2.1708328
restaurant,Matt & Marshall,+34931181780,fijo,info@mattandmarshall.es,True,osm,https://www.mattandmarshall.es/,Carrer de Llull 147,08005,Barcelona,,2026-06-28,41.3993348,2.1997769
restaurant,Le Cucine Mandarosso,+34932690780,fijo,cucina@mandarosso.com,True,website,http://www.lecucinemandarosso.com/,Carrer de Verdaguer i Callís 4,08003,Barcelona,"Tu-Sa 13:30-16:00, 21:00-00:00; Su 13:30-16:30, 21:00-00:00",2026-06-28,41.3869654,2.1761111
restaurant,Bar Cañete,+34932703458,fijo,reservas@barcanete.com,True,website,https://www.barcanete.com/,Carrer de la Unió 17,,,Mo-Sa 13:00-00:00,2026-06-28,41.3791405,2.173138
restaurant,Tapeo,+34933101607,fijo,tapeoreservas@gmail.com,True,website,http://www.tapeoborn.cat/,Carrer de Montcada 29,,,Mo-Su 12:00-24:00,2026-06-28,41.3845835,2.1817692
restaurant,Federal,+34932808171,fijo,barcelonagotic@federalcafe.es,True,osm,https://federalcafe.es/,Passatge de la Pau 11,08002,,Mo-Th 09:00-23:00; Fr-Sa 09:00-24:00; Su 09:00-17:00,2026-06-28,41.3780531,2.1778033
restaurant,Reñé 1910,+34933909921,fijo,restaurant@rene1910.com,True,website,https://www.rene1910.com/,Consell de Cent 362,,,,2026-06-28,41.3943738,2.1702864
restaurant,Windsor,+34932377588,fijo,info@restaurantwindsor.com,True,osm,https://restaurantwindsor.com/,Carrer de Còrsega 286,,Barcelona,"Mo-Sa 13:15-15:45,20:30-23:00",2026-06-28,41.3945914,2.1572605
restaurant,Mauri,+34932151020,fijo,catering@mauribcn.com,True,website,https://pasteleriasmauri.com/,Carrer de Provença 241,,,Mo-Th 08:00-22:00; Fr 08:00-23:00; Sa 09:00-23:00; Su 09:00-16:30,2026-06-28,41.3939907,2.1600647
restaurant,Disfrutar,+34933486896,fijo,info@disfrutarbarcelona.com,True,osm,https://www.disfrutarbarcelona.com/,Carrer de Villarroel 163,08001,,"Tu-Sa 13:00-15:00, 20:00-22:00",2026-06-28,41.387762,2.1531722
restaurant,La Dentellière,+34933196821,fijo,info@ladentellierebarcelona.com,True,website,https://www.ladentellierebarcelona.com/,Carrer Ample 26,08002,Barcelona,We-Mo 19:00-24:00,2026-06-28,41.3803396,2.1800186
restaurant,Granja Petitbo,+34932656503,fijo,hello@granjapetitbo.com,True,osm,https://www.granjapetitbo.com/,Passeig de Sant Joan 82,08013,,Mo-We 09:00-23:30; Th-Fr 09:00-00:00; Sa 10:00-00:00; Su 10:00-23:30,2026-06-28,41.3976109,2.1724897
restaurant,Mussol,+34933017610,fijo,ang@angrup.com,True,website,https://www.mussolrestaurant.com,Carrer de Casp 19,08010,,Su-Th 13:00-23:00; Fr-Sa 13:00-00:00,2026-06-28,41.389389,2.1705448
restaurant,Vacka,+34930188769,fijo,vackabcn@gmail.com,True,osm,http://vackabcn.es/,Carrer de Sèneca 4,08006,Barcelona,Tu-We 10:00-19:00; Th-Su 12:00-23:00,2026-06-28,41.3970624,2.1568589
restaurant,Senyor Parellada,+34933105094,fijo,fonda@senyorparellada.com,True,osm,https://carminarestaurante.com/,Carrer de l'Argenteria 37,08003,,,2026-06-28,41.3837691,2.1800743
restaurant,Vegetalia,+34930177256,fijo,ricardoinfocurriculum@gmail.com,True,website,https://www.restaurantvegetalia.com/,Plaça del Fossar de les Moreres 4B,08003,Barcelona,Mo-Su 11:00-23:30,2026-06-28,41.3835525,2.1825506
restaurant,Enjoy Vegan,+34931426386,fijo,enjoyvegetariano@gmail.com,True,osm,http://www.comidavegetarianabarcelona.com/,Plaça de Sant Agustí Vell 10,08003,Barcelona,Mo-Fr 11:00-23:30; Sa-Su 11:00-22:30,2026-06-28,41.3881559,2.1806616
restaurant,Petit Comitè,+34934291017,fijo,info@petitcomite.cat,True,osm,https://petitcomite.cat,Passatge de la Concepció 13,08008,,"Mo-Sa 13:00-15:30, 20:00-22:30",2026-06-28,41.3943551,2.1600308
restaurant,Ikibana Parallel,+34934244648,fijo,info@ikibana.com,True,osm,https://ikibana.com/parallel,Avinguda del Paral·lel 148,,,Mo-Th 13:00-02:00; Fr-Su 13:00-03:00,2026-06-28,41.3752174,2.1582392
restaurant,Mayura,+34934814536,fijo,reservas@mayuralounge.es,True,osm,https://www.mayuralounge.es/,Carrer de Girona 57,08009,,"PH,Mo-Su 13:00-16:00; Mo-Sa 20:00-23:30",2026-06-28,41.3938992,2.1720914
restaurant,lascar74,+34930179872,fijo,gonefishing@lascar.es,True,osm,https://www.lascar.es,Carrer del Roser 74,08004,,,2026-06-28,41.3719464,2.165653
restaurant,Messié Pizza Sin Gluten,+34931195605,fijo,franquicias@messiepizza.es,True,website,https://www.messiepizza.es/messie-pizza-sin-gluten,Carrer de Siracusa 15,08012,,Mo-Su 12:00-23:30,2026-06-28,41.4009856,2.1595985
restaurant,Julivert Meu,+34933180343,fijo,julivert@julivertmeu.com,True,osm,http://www.JulivertMeu.com,Carrer del Bonsuccés 7,08001,,Mo-Su 13:00-01:00,2026-06-28,41.384338,2.1703394
restaurant,Rias de Galicia,+34934248152,fijo,info@riasdegalicia.com,True,osm,https://www.riasdegalicia.com/,Carrer de Lleida 7,08004,,,2026-06-28,41.3743416,2.1545526
restaurant,la cantina de Palo Alto,+34933070974,fijo,olga@paloaltobcn.com,False,osm,http://www.paloaltobcn.org/,Carrer dels Pellaires 30-38,08019,Barcelona,Mo-Fr 13:00-15:30,2026-06-28,41.4045637,2.211469
restaurant,Ramen Ya-Hiro,+34930028441,fijo,ramenyahiro@gmail.com,True,website,https://www.ramenyahiro.com/,Carrer de Girona 164,08037,,Mo-Sa 19:30-22:30,2026-06-28,41.3996217,2.1649396
restaurant,La Gavina,+34932210595,fijo,reservas@lagavina.es,True,osm,https://lagavina.es/,Plaça de Pau Vila 1,08039,Barcelona,Mo-Su 12:00-22:30,2026-06-28,41.3807532,2.1853211
restaurant,Gaia,+34932241625,fijo,info@gaiatuset.com,True,osm,https://zestbcn.com/,Tuset 30,08006,Barcelona,"We,Th 17:00-02:00; Fr-Su 17:00-03:00",2026-06-28,41.396419,2.1515113
restaurant,Viana,+34934638295,fijo,info@vianabcn.com,True,osm,https://www.vianabcn.com/,Carrer del Vidre 7,08002,,,2026-06-28,41.3798805,2.1761037
restaurant,Bodega La Peninsular,+34932214089,fijo,tabernaycafetin@gmail.com,True,website,http://www.tabernaycafetin.es,Carrer del Mar 29,08003,,,2026-06-28,41.3802366,2.1878011
restaurant,El Pacífico,+34935257164,fijo,info@elpacifico.es,True,osm,http://elpacifico.es,Carrer Vila Joiosa 52-54,08003,,,2026-06-28,41.3778087,2.1911969
restaurant,ABaC,+34933196600,fijo,info@abacbarcelona.com,True,website,https://abacbarcelona.com/,Avinguda del Tibidabo 1,08022,Barcelona,,2026-06-28,41.4104436,2.1365386
restaurant,Cuina El Ninot,+34932776884,fijo,info.ninot@encompaniadelobos.com,True,osm,https://www.encompaniadelobos.com/,Carrer de Casanova 133,08036,,,2026-06-28,41.3882805,2.1546183
restaurant,Teresa Carles,+34933171829,fijo,privacy@teresacarles.com,True,website,https://www.teresacarles.com/,Carrer de Jovellanos 2,08001,Barcelona,"Mo-Su 12:00-17:00,19:00-23:00",2026-06-28,41.3851442,2.1680352
restaurant,Belle Buón,+34935141971,fijo,bellebuon@gmail.com,True,osm,https://bellebuon.com,Travessera de Gràcia 441,08025,,"Th-Su 13:00-16:45, 19:30-00:00",2026-06-28,41.411328,2.1733203
restaurant,Cadaqués,+34933683529,fijo,info@cadaquesrestaurant.com,True,website,http://www.cadaquesrestaurant.com,Plaça de la Vila de Gràcia 11,,Barcelona,,2026-06-28,41.4004717,2.1574102
restaurant,Café Arabia Barcelona,+34933025955,fijo,bonjour@cafearabibarcelona.com,False,osm,https://www.cafearabiabarcelona.com/,Carrer dels Escudellers 25,08002,,Mo-Su 12:00-02:00,2026-06-28,41.3796023,2.1762764
restaurant,Oma Bistró,+34933487049,fijo,omabistro@gmail.com,True,website,https://omabarcelona.com,Carrer del Consell de Cent 227,08011,,Mo-Fr 08:00-22:00; Sa-Su 09:00-16:30,2026-06-28,41.3855902,2.1581806
restaurant,Can Lampazas,+34938538979,fijo,info@canlampazas.com,True,osm,https://pulperiacanlampazas.com/,Avinguda del Paral·lel 159,08004,,"Mo-Sa 13:00-16:00, 20:00-00:00; Su 13:00-16:00",2026-06-28,41.3747776,2.1580379
restaurant,Can Vilaró,+34933250578,fijo,can.vilaro@gmail.com,True,osm,https://twitter.com/can_vilaro,Carrer de Comte Borrell 61,08015,Barcelona,Mo-Sa 11:00-14:00,2026-06-28,41.3779004,2.1617005
restaurant,El Pescadito de Mandri,+34934187932,fijo,grupo-pescadito@hotmail.com,True,osm,http://www.elpescadito.es/,Carrer de Mandri 54,08022,Barcelona,,2026-06-28,41.4046392,2.132566
restaurant,Ca la Nuri,+34932213775,fijo,info@restaurantcalanuri.com,True,osm,https://restaurantcalanuri.com/,Passeig Marítim de la Barceloneta 55,08003,Barcelona,,2026-06-28,41.3830101,2.1948645
restaurant,Casa Lolea,+34936241016,fijo,hola@casalolea.com,True,osm,https://casalolea.com/,Carrer de Sant Pere Més Alt 49,,Barcelona,Mo-Su 09:00-01:00,2026-06-28,41.3888056,2.1771897
restaurant,La Central,+34934635782,fijo,info@lacentralburgers.com,False,website,https://www.lacentralburger.es/,Via Laietana 45,08003,Barcelona,"Mo-Th,Su 12:30-24:00; Fr,Sa 12:30-01:00",2026-06-28,41.386686,2.1749567
restaurant,De Paula: l'hamburgueseria del Poble Sec,+34931646980,fijo,restaurant.lesllumes@gmail.com,True,website,https://www.depaula.cat/,Carrer de la Creu dels Molers 65,08004,,"Th-Fr 13:00-16:15, 20:00-00:00; Mo-Tu 13:00-16:15, 20:00-23:30; We 13:00-16:15; Sa 13:00-16:30, 20:00-00:00",2026-06-28,41.3723646,2.1612801
restaurant,Timesburg Gold,+34936317813,fijo,info@timesburg.com,True,website,https://www.timesburg.com/,Carrer de Casanova 246,08036,Barcelona,Mo-Su 13:00-16:30; Su-Th 20:30-23:00; Fr-Sa 20:30-00:00,2026-06-28,41.3932191,2.1485901
restaurant,Margarita Blue,+34934125489,fijo,margaritabluebcn@gmail.com,True,website,https://www.margaritablue.com/,Carrer de Josep Anselm Clavé 6,08002,,"Su, Tu-We 17:00-00:30; Th 17:00-01:00; Fr-Sa 17:00-02:00",2026-06-28,41.3779098,2.1783933
restaurant,Granja Petitbo,+34935313198,fijo,hello@granjapetitbo.com,True,website,https://www.granjapetitbo.com/,Carrer de Mallorca 194,,,"Mo-Fr 13:00-23:00; Sa,Su 10:00-23:00",2026-06-28,41.3899648,2.1576743
restaurant,Salt Restaurant & Beach Club,+34932952819,fijo,salt.wbarcelona@whotels.com,True,website,https://www.saltbeachclub.com/,Passeig del Mare Nostrum 19-21,08039,Barcelona,,2026-06-28,41.3691325,2.1903908
restaurant,Taberna del Bierzo,+34931190947,fijo,reservasbcn@marimorena.es,True,osm,https://www.marimorena.es/,Carrer de Loreto 24-26,08029,,Mo-Sa 13:00-23:00,2026-06-28,41.389919,2.1424208
restaurant,La Tertulia,+34934195897,fijo,tertulia@grupxayiva.com,False,osm,https://www.grupxativa.com/,Carrer de Morales 15,,,,2026-06-28,41.3887092,2.1400629
restaurant,Santa Burg Eixample,+34934871420,fijo,info@santaburg.com,True,osm,https://www.santaburg.com/eixample/,Carrer de València 273,,,"Mo-Su 13:00-16:00, 20:00-00:00",2026-06-28,41.3945168,2.1655676
restaurant,Restaurant Sant Marti,+34933131083,fijo,info@santmarti-restaurant.es,True,osm,https://www.santmarti-restaurant.es/,Carrer del Pont del Treball Digne 11,08020,Barcelona,"Mo-We 13:00-16:00; Th-Su 13:00-16:00,20:30-23:30",2026-06-28,41.4218486,2.1973032
restaurant,Chifa Doromari Barcelona,+34633168938,movil,chifadoromaribarcelona@gmail.com,True,website,https://linktr.ee/chifadoromari.es,Carrer del Comte d'Urgell 99,08011,,Mo-Su 13:00-23:00,2026-06-28,41.3842096,2.1555833
